Object_Name	Parent_Object	Target_Object	Property	Date_From	Date_To	Value	Variable	Variable_Effect	Timeslice	Timeslice_Index	Group_id	Priority	Scenario
PT Offshore 893 41.0 -8.75 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 130M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 130M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 130M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 160M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 160M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 160M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 130M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 130M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 130M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 160M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 160M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 93 36.5 -8.125 160M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 70M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 70M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 70M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 85M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 85M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 85M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 361 38.0 -7.5 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 70M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 70M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 70M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 85M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 85M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 85M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 626 39.5 -8.75 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 70M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 70M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 70M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 85M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 85M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 85M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 805 40.5 -8.125 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 70M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 70M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 70M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 85M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 85M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 85M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 895 41.0 -7.5 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 70M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 70M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 70M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 85M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 85M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 85M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 983 41.5 -8.125 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 70M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 70M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 70M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 85M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 85M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 85M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 100M Generator LWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 100M Generator NWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Onshore 984 41.5 -7.5 100M Generator HWST			Capacity	2010-01-01	2100-01-01	PT Installed Capacity File	1	Multiply					
PT Offshore 893 41.0 -8.75 100M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 Base Wind Speed	LWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 100M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 Base Wind Speed	NWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 100M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 Base Wind Speed	HWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 130M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 130M Windspeed	LWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 130M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 130M Windspeed	NWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 130M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 130M Windspeed	HWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 160M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 160M Windspeed	LWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 160M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 160M Windspeed	NWST Wind Power Curve	Lookup					
PT Offshore 893 41.0 -8.75 160M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 893 41.0 -8.75 160M Windspeed	HWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 100M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 Base Wind Speed	LWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 100M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 Base Wind Speed	NWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 100M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 Base Wind Speed	HWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 130M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 130M Windspeed	LWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 130M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 130M Windspeed	NWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 130M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 130M Windspeed	HWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 160M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 160M Windspeed	LWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 160M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 160M Windspeed	NWST Wind Power Curve	Lookup					
PT Offshore 93 36.5 -8.125 160M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Offshore 93 36.5 -8.125 160M Windspeed	HWST Wind Power Curve	Lookup					
PT Onshore 361 38.0 -7.5 70M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Onshore 361 38.0 -7.5 70M Windspeed	LWST Wind Power Curve	Lookup					
PT Onshore 361 38.0 -7.5 70M Generator NWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Onshore 361 38.0 -7.5 70M Windspeed	NWST Wind Power Curve	Lookup					
PT Onshore 361 38.0 -7.5 70M Generator HWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Onshore 361 38.0 -7.5 70M Windspeed	HWST Wind Power Curve	Lookup					
PT Onshore 361 38.0 -7.5 85M Generator LWST			Capacity Rating Factor	2010-01-01	2100-01-01	PT Onshore 361 38.0 -7.5 85M Windspeed	LWST Wind Power Curve	Lookup					
